Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
6.6	8	combined	Drop	1447	1499	266	275.611
6.8	0	combined	Drop	5389	152	1136	32.1719
6.8	1	combined	Drop	0	0	0	0
6.8	2	combined	Drop	0	0	0	0
6.8	3	combined	Drop	0	0	0	0
6.8	4	combined	Drop	0	0	0	0
6.8	5	combined	Drop	0	0	0	0
6.8	6	combined	Drop	0	0	0	0
6.8	7	combined	Drop	0	0	0	0
6.8	8	combined	Drop	2693	2790	601	622.716
7	0	combined	Drop	1077	30	0	0
7	1	combined	Drop	0	0	0	0
7	2	combined	Drop	0	0	0	0
7	3	combined	Drop	0	0	0	0
7	4	combined	Drop	0	0	0	0
7	5	combined	Drop	0	0	0	0
7	6	combined	Drop	0	0	0	0
7	7	combined	Drop	0	0	0	0
7	8	combined	Drop	538	557	0	0
7.2	0	combined	Drop	215	5	0	0
7.2	1	combined	Drop	0	0	0	0
7.2	2	combined	Drop	0	0	0	0
7.2	3	combined	Drop	0	0	0	0
7.2	4	combined	Drop	0	0	0	0
7.2	5	combined	Drop	0	0	0	0
7.2	6	combined	Drop	0	0	0	0
7.2	7	combined	Drop	0	0	0	0
7.2	8	combined	Drop	107	111	0	0
7.4	0	combined	Drop	4507	127	1116	31.6055
7.4	1	combined	Drop	0	0	0	0
7.4	2	combined	Drop	0	0	0	0
7.4	3	combined	Drop	0	0	0	0
7.4	4	combined	Drop	0	0	0	0
7.4	5	combined	Drop	0	0	0	0
7.4	6	combined	Drop	0	0	0	0
7.4	7	combined	Drop	0	0	0	0
7.4	8	combined	Drop	969	1004	237	245.563
7.6	0	combined	Drop	9781	276	2220	62.8711
7.6	1	combined	Drop	0	0	0	0
7.6	2	combined	Drop	0	0	0	0
7.6	3	combined	Drop	0	0	0	0
7.6	4	combined	Drop	0	0	0	0
7.6	5	combined	Drop	0	0	0	0
7.6	6	combined	Drop	0	0	0	0
7.6	7	combined	Drop	0	0	0	0
7.6	8	combined	Drop	3545	3673	838	868.279
7.8	0	combined	Drop	4324	122	592	16.7656
7.8	1	combined	Drop	0	0	0	0
7.8	2	combined	Drop	0	0	0	0
7.8	3	combined	Drop	0	0	0	0
7.8	4	combined	Drop	0	0	0	0
7.8	5	combined	Drop	0	0	0	0
7.8	6	combined	Drop	0	0	0	0
