Time	Node	Type	Packets	
57.5	6	CacheHits	10
57.5	6	CacheMisses	57
57.5	7	CacheHits	18
57.5	7	CacheMisses	111
57.5	8	CacheHits	98
57.5	8	CacheMisses	322
58	0	CacheHits	37
58	0	CacheMisses	30
58	1	CacheHits	332
58	1	CacheMisses	40
58	2	CacheHits	24
58	2	CacheMisses	92
58	3	CacheHits	377
58	3	CacheMisses	98
58	4	CacheHits	146
58	4	CacheMisses	102
58	5	CacheHits	23
58	5	CacheMisses	101
58	6	CacheHits	23
58	6	CacheMisses	75
58	7	CacheHits	29
58	7	CacheMisses	99
58	8	CacheHits	58
58	8	CacheMisses	346
58.5	0	CacheHits	48
58.5	0	CacheMisses	64
58.5	1	CacheHits	273
58.5	1	CacheMisses	101
58.5	2	CacheHits	18
58.5	2	CacheMisses	149
58.5	3	CacheHits	354
58.5	3	CacheMisses	136
58.5	4	CacheHits	142
58.5	4	CacheMisses	134
58.5	5	CacheHits	24
58.5	5	CacheMisses	172
58.5	6	CacheHits	34
58.5	6	CacheMisses	57
58.5	7	CacheHits	13
58.5	7	CacheMisses	67
58.5	8	CacheHits	81
58.5	8	CacheMisses	359
59	0	CacheHits	34
59	0	CacheMisses	47
59	1	CacheHits	328
59	1	CacheMisses	90
59	2	CacheHits	42
59	2	CacheMisses	152
59	3	CacheHits	302
59	3	CacheMisses	111
59	4	CacheHits	119
59	4	CacheMisses	158
59	5	CacheHits	25
59	5	CacheMisses	145
59	6	CacheHits	22
59	6	CacheMisses	97
59	7	CacheHits	18
59	7	CacheMisses	87
59	8	CacheHits	65
59	8	CacheMisses	385
59.5	0	CacheHits	33
59.5	0	CacheMisses	45
59.5	1	CacheHits	257
59.5	1	CacheMisses	62
59.5	2	CacheHits	63
59.5	2	CacheMisses	118
59.5	3	CacheHits	412
59.5	3	CacheMisses	87
59.5	4	CacheHits	83
59.5	4	CacheMisses	111
59.5	5	CacheHits	33
59.5	5	CacheMisses	105
59.5	6	CacheHits	30
59.5	6	CacheMisses	121
59.5	7	CacheHits	11
59.5	7	CacheMisses	85
59.5	8	CacheHits	68
59.5	8	CacheMisses	261
60	0	CacheHits	55
60	0	CacheMisses	53
60	1	CacheHits	339
60	1	CacheMisses	96
60	2	CacheHits	79
60	2	CacheMisses	152
60	3	CacheHits	286
60	3	CacheMisses	95
60	4	CacheHits	111
60	4	CacheMisses	119
60	5	CacheHits	21
60	5	CacheMisses	123
60	6	CacheHits	30
60	6	CacheMisses	89
60	7	CacheHits	12
60	7	CacheMisses	82
60	8	CacheHits	59
60	8	CacheMisses	307
60.5	0	CacheHits	32
60.5	0	CacheMisses	34
60.5	1	CacheHits	263
60.5	1	CacheMisses	51
60.5	2	CacheHits	37
60.5	2	CacheMisses	107
60.5	3	CacheHits	375
60.5	3	CacheMisses	142
60.5	4	CacheHits	147
60.5	4	CacheMisses	105
60.5	5	CacheHits	25
60.5	5	CacheMisses	143
60.5	6	CacheHits	36
60.5	6	CacheMisses	99
60.5	7	CacheHits	9
60.5	7	CacheMisses	133
60.5	8	CacheHits	66
60.5	8	CacheMisses	357
61	0	CacheHits	36
61	0	CacheMisses	46
61	1	CacheHits	280
61	1	CacheMisses	50
61	2	CacheHits	43
61	2	CacheMisses	76
61	3	CacheHits	330
61	3	CacheMisses	74
61	4	CacheHits	138
61	4	CacheMisses	92
61	5	CacheHits	14
61	5	CacheMisses	94
61	6	CacheHits	17
61	6	CacheMisses	87
61	7	CacheHits	9
61	7	CacheMisses	69
61	8	CacheHits	44
61	8	CacheMisses	333
61.5	0	CacheHits	46
61.5	0	CacheMisses	54
61.5	1	CacheHits	302
61.5	1	CacheMisses	90
61.5	2	CacheHits	65
61.5	2	CacheMisses	123
61.5	3	CacheHits	312
61.5	3	CacheMisses	98
61.5	4	CacheHits	146
61.5	4	CacheMisses	67
61.5	5	CacheHits	15
61.5	5	CacheMisses	115
61.5	6	CacheHits	33
61.5	6	CacheMisses	66
61.5	7	CacheHits	17
61.5	7	CacheMisses	95
61.5	8	CacheHits	63
61.5	8	CacheMisses	324
62	0	CacheHits	29
62	0	CacheMisses	53
62	1	CacheHits	240
62	1	CacheMisses	83
62	2	CacheHits	70
62	2	CacheMisses	89
62	3	CacheHits	389
62	3	CacheMisses	90
62	4	CacheHits	91
62	4	CacheMisses	84
62	5	CacheHits	15
62	5	CacheMisses	94
62	6	CacheHits	34
62	6	CacheMisses	116
62	7	CacheHits	8
62	7	CacheMisses	88
62	8	CacheHits	49
62	8	CacheMisses	318
62.5	0	CacheHits	29
62.5	0	CacheMisses	43
62.5	1	CacheHits	321
62.5	1	CacheMisses	47
62.5	2	CacheHits	66
62.5	2	CacheMisses	77
62.5	3	CacheHits	294
62.5	3	CacheMisses	127
62.5	4	CacheHits	142
62.5	4	CacheMisses	112
62.5	5	CacheHits	10
62.5	5	CacheMisses	116
62.5	6	CacheHits	39
62.5	6	CacheMisses	80
62.5	7	CacheHits	13
62.5	7	CacheMisses	91
62.5	8	CacheHits	60
62.5	8	CacheMisses	334
63	0	CacheHits	44
63	0	CacheMisses	52
63	1	CacheHits	241
63	1	CacheMisses	41
63	2	CacheHits	46
63	2	CacheMisses	78
63	3	CacheHits	369
63	3	CacheMisses	154
63	4	CacheHits	143
63	4	CacheMisses	142
63	5	CacheHits	16
63	5	CacheMisses	116
63	6	CacheHits	28
63	6	CacheMisses	71
63	7	CacheHits	15
63	7	CacheMisses	75
63	8	CacheHits	85
63	8	CacheMisses	306
63.5	0	CacheHits	30
63.5	0	CacheMisses	44
63.5	1	CacheHits	305
63.5	1	CacheMisses	92
63.5	2	CacheHits	54
63.5	2	CacheMisses	126
63.5	3	CacheHits	301
63.5	3	CacheMisses	78
63.5	4	CacheHits	124
63.5	4	CacheMisses	145
63.5	5	CacheHits	22
63.5	5	CacheMisses	171
63.5	6	CacheHits	12
63.5	6	CacheMisses	82
63.5	7	CacheHits	5
63.5	7	CacheMisses	92
63.5	8	CacheHits	104
63.5	8	CacheMisses	358
64	0	CacheHits	27
64	0	CacheMisses	35
64	1	CacheHits	255
64	1	CacheMisses	81
64	2	CacheHits	60
64	2	CacheMisses	131
64	3	CacheHits	375
64	3	CacheMisses	92
64	4	CacheHits	139
64	4	CacheMisses	125
64	5	CacheHits	23
64	5	CacheMisses	126
64	6	CacheHits	17
64	6	CacheMisses	92
64	7	CacheHits	9
64	7	CacheMisses	120
64	8	CacheHits	72
64	8	CacheMisses	324
64.5	0	CacheHits	34
64.5	0	CacheMisses	47
64.5	1	CacheHits	254
64.5	1	CacheMisses	55
64.5	2	CacheHits	59
64.5	2	CacheMisses	94
64.5	3	CacheHits	345
64.5	3	CacheMisses	90
64.5	4	CacheHits	132
64.5	4	CacheMisses	110
64.5	5	CacheHits	15
64.5	5	CacheMisses	78
64.5	6	CacheHits	11
64.5	6	CacheMisses	74
64.5	7	CacheHits	17
64.5	7	CacheMisses	92
64.5	8	CacheHits	62
64.5	8	CacheMisses	247
65	0	CacheHits	29
65	0	CacheMisses	45
65	1	CacheHits	355
65	1	CacheMisses	106
65	2	CacheHits	77
65	2	CacheMisses	218
65	3	CacheHits	321
65	3	CacheMisses	84
65	4	CacheHits	135
65	4	CacheMisses	70
65	5	CacheHits	26
65	5	CacheMisses	138
65	6	CacheHits	38
65	6	CacheMisses	84
65	7	CacheHits	14
65	7	CacheMisses	165
65	8	CacheHits	101
65	8	CacheMisses	383
65.5	0	CacheHits	38
65.5	0	CacheMisses	39
65.5	1	CacheHits	209
65.5	1	CacheMisses	59
65.5	2	CacheHits	70
65.5	2	CacheMisses	93
65.5	3	CacheHits	388
65.5	3	CacheMisses	138
65.5	4	CacheHits	119
65.5	4	CacheMisses	125
65.5	5	CacheHits	18
65.5	5	CacheMisses	123
65.5	6	CacheHits	28
65.5	6	CacheMisses	68
65.5	7	CacheHits	15
65.5	7	CacheMisses	85
65.5	8	CacheHits	81
65.5	8	CacheMisses	386
66	0	CacheHits	38
66	0	CacheMisses	63
66	1	CacheHits	350
66	1	CacheMisses	78
66	2	CacheHits	57
66	2	CacheMisses	112
66	3	CacheHits	331
66	3	CacheMisses	110
66	4	CacheHits	149
66	4	CacheMisses	133
66	5	CacheHits	39
66	5	CacheMisses	154
66	6	CacheHits	31
66	6	CacheMisses	71
66	7	CacheHits	21
66	7	CacheMisses	94
66	8	CacheHits	72
66	8	CacheMisses	402
66.5	0	CacheHits	34
66.5	0	CacheMisses	45
66.5	1	CacheHits	224
66.5	1	CacheMisses	68
66.5	2	CacheHits	52
66.5	2	CacheMisses	78
66.5	3	CacheHits	385
66.5	3	CacheMisses	116
66.5	4	CacheHits	116
66.5	4	CacheMisses	134
66.5	5	CacheHits	17
66.5	5	CacheMisses	98
66.5	6	CacheHits	26
66.5	6	CacheMisses	64
66.5	7	CacheHits	26
66.5	7	CacheMisses	75
66.5	8	CacheHits	80
66.5	8	CacheMisses	327
67	0	CacheHits	37
67	0	CacheMisses	34
67	1	CacheHits	303
67	1	CacheMisses	39
67	2	CacheHits	88
67	2	CacheMisses	61
67	3	CacheHits	352
67	3	CacheMisses	104
67	4	CacheHits	132
67	4	CacheMisses	96
67	5	CacheHits	12
67	5	CacheMisses	52
67	6	CacheHits	39
67	6	CacheMisses	81
67	7	CacheHits	6
67	7	CacheMisses	93
67	8	CacheHits	98
67	8	CacheMisses	213
67.5	0	CacheHits	48
67.5	0	CacheMisses	54
67.5	1	CacheHits	263
67.5	1	CacheMisses	43
67.5	2	CacheHits	85
67.5	2	CacheMisses	65
67.5	3	CacheHits	343
67.5	3	CacheMisses	98
67.5	4	CacheHits	156
67.5	4	CacheMisses	86
67.5	5	CacheHits	24
67.5	5	CacheMisses	71
67.5	6	CacheHits	40
67.5	6	CacheMisses	75
67.5	7	CacheHits	11
67.5	7	CacheMisses	82
67.5	8	CacheHits	140
67.5	8	CacheMisses	236
68	0	CacheHits	37
68	0	CacheMisses	38
68	1	CacheHits	232
68	1	CacheMisses	55
68	2	CacheHits	84
68	2	CacheMisses	73
68	3	CacheHits	385
68	3	CacheMisses	87
68	4	CacheHits	139
68	4	CacheMisses	113
68	5	CacheHits	16
68	5	CacheMisses	95
68	6	CacheHits	29
68	6	CacheMisses	89
68	7	CacheHits	10
68	7	CacheMisses	78
68	8	CacheHits	96
68	8	CacheMisses	255
68.5	0	CacheHits	38
68.5	0	CacheMisses	40
68.5	1	CacheHits	310
68.5	1	CacheMisses	78
68.5	2	CacheHits	58
68.5	2	CacheMisses	79
68.5	3	CacheHits	338
68.5	3	CacheMisses	105
68.5	4	CacheHits	172
68.5	4	CacheMisses	114
68.5	5	CacheHits	13
68.5	5	CacheMisses	96
68.5	6	CacheHits	48
68.5	6	CacheMisses	56
68.5	7	CacheHits	8
68.5	7	CacheMisses	65
68.5	8	CacheHits	95
68.5	8	CacheMisses	281
69	0	CacheHits	30
69	0	CacheMisses	71
69	1	CacheHits	227
69	1	CacheMisses	93
69	2	CacheHits	64
69	2	CacheMisses	107
69	3	CacheHits	375
69	3	CacheMisses	85
69	4	CacheHits	148
69	4	CacheMisses	94
69	5	CacheHits	26
69	5	CacheMisses	111
69	6	CacheHits	50
69	6	CacheMisses	90
69	7	CacheHits	11
69	7	CacheMisses	87
69	8	CacheHits	82
69	8	CacheMisses	277
69.5	0	CacheHits	32
69.5	0	CacheMisses	36
69.5	1	CacheHits	287
69.5	1	CacheMisses	124
69.5	2	CacheHits	89
69.5	2	CacheMisses	142
69.5	3	CacheHits	323
69.5	3	CacheMisses	107
69.5	4	CacheHits	143
69.5	4	CacheMisses	114
69.5	5	CacheHits	20
69.5	5	CacheMisses	135
69.5	6	CacheHits	42
69.5	6	CacheMisses	91
69.5	7	CacheHits	25
69.5	7	CacheMisses	150
69.5	8	CacheHits	137
69.5	8	CacheMisses	315
70	0	CacheHits	27
70	0	CacheMisses	34
70	1	CacheHits	221
70	1	CacheMisses	53
70	2	CacheHits	98
70	2	CacheMisses	66
70	3	CacheHits	399
70	3	CacheMisses	88
70	4	CacheHits	126
70	4	CacheMisses	90
70	5	CacheHits	18
70	5	CacheMisses	78
70	6	CacheHits	25
70	6	CacheMisses	104
70	7	CacheHits	11
70	7	CacheMisses	99
70	8	CacheHits	146
70	8	CacheMisses	245
70.5	0	CacheHits	50
70.5	0	CacheMisses	61
70.5	1	CacheHits	296
70.5	1	CacheMisses	75
70.5	2	CacheHits	95
70.5	2	CacheMisses	112
70.5	3	CacheHits	344
70.5	3	CacheMisses	128
70.5	4	CacheHits	168
70.5	4	CacheMisses	110
70.5	5	CacheHits	29
70.5	5	CacheMisses	124
70.5	6	CacheHits	33
70.5	6	CacheMisses	119
70.5	7	CacheHits	20
70.5	7	CacheMisses	85
70.5	8	CacheHits	114
70.5	8	CacheMisses	292
71	0	CacheHits	40
71	0	CacheMisses	33
71	1	CacheHits	274
71	1	CacheMisses	43
71	2	CacheHits	72
71	2	CacheMisses	80
71	3	CacheHits	359
71	3	CacheMisses	122
71	4	CacheHits	140
71	4	CacheMisses	136
71	5	CacheHits	23
71	5	CacheMisses	146
71	6	CacheHits	39
71	6	CacheMisses	61
71	7	CacheHits	15
71	7	CacheMisses	80
71	8	CacheHits	121
71	8	CacheMisses	292
71.5	0	CacheHits	34
71.5	0	CacheMisses	35
71.5	1	CacheHits	230
71.5	1	CacheMisses	38
71.5	2	CacheHits	75
71.5	2	CacheMisses	56
71.5	3	CacheHits	375
71.5	3	CacheMisses	59
71.5	4	CacheHits	193
71.5	4	CacheMisses	68
71.5	5	CacheHits	18
71.5	5	CacheMisses	59
71.5	6	CacheHits	58
71.5	6	CacheMisses	108
71.5	7	CacheHits	14
71.5	7	CacheMisses	99
71.5	8	CacheHits	127
71.5	8	CacheMisses	261
72	0	CacheHits	48
72	0	CacheMisses	47
72	1	CacheHits	307
72	1	CacheMisses	40
72	2	CacheHits	90
72	2	CacheMisses	52
72	3	CacheHits	309
72	3	CacheMisses	87
72	4	CacheHits	125
72	4	CacheMisses	89
72	5	CacheHits	15
72	5	CacheMisses	75
72	6	CacheHits	51
72	6	CacheMisses	91
72	7	CacheHits	11
72	7	CacheMisses	80
72	8	CacheHits	121
72	8	CacheMisses	259
72.5	0	CacheHits	33
72.5	0	CacheMisses	46
72.5	1	CacheHits	207
72.5	1	CacheMisses	69
72.5	2	CacheHits	96
72.5	2	CacheMisses	74
72.5	3	CacheHits	368
72.5	3	CacheMisses	97
72.5	4	CacheHits	157
72.5	4	CacheMisses	96
72.5	5	CacheHits	19
72.5	5	CacheMisses	110
72.5	6	CacheHits	44
72.5	6	CacheMisses	59
72.5	7	CacheHits	14
72.5	7	CacheMisses	92
72.5	8	CacheHits	129
72.5	8	CacheMisses	289
73	0	CacheHits	34
73	0	CacheMisses	43
73	1	CacheHits	289
73	1	CacheMisses	72
73	2	CacheHits	89
73	2	CacheMisses	71
73	3	CacheHits	369
73	3	CacheMisses	70
73	4	CacheHits	160
73	4	CacheMisses	125
73	5	CacheHits	7
73	5	CacheMisses	94
73	6	CacheHits	47
73	6	CacheMisses	90
73	7	CacheHits	14
73	7	CacheMisses	99
73	8	CacheHits	141
73	8	CacheMisses	267
73.5	0	CacheHits	51
73.5	0	CacheMisses	56
73.5	1	CacheHits	265
73.5	1	CacheMisses	58
73.5	2	CacheHits	83
73.5	2	CacheMisses	73
73.5	3	CacheHits	347
73.5	3	CacheMisses	95
73.5	4	CacheHits	151
73.5	4	CacheMisses	91
73.5	5	CacheHits	18
73.5	5	CacheMisses	87
73.5	6	CacheHits	38
73.5	6	CacheMisses	79
73.5	7	CacheHits	6
73.5	7	CacheMisses	79
73.5	8	CacheHits	112
73.5	8	CacheMisses	216
74	0	CacheHits	31
74	0	CacheMisses	41
74	1	CacheHits	257
74	1	CacheMisses	104
74	2	CacheHits	82
74	2	CacheMisses	124
74	3	CacheHits	396
74	3	CacheMisses	91
74	4	CacheHits	191
74	4	CacheMisses	88
74	5	CacheHits	29
74	5	CacheMisses	102
74	6	CacheHits	49
74	6	CacheMisses	83
74	7	CacheHits	14
74	7	CacheMisses	118
74	8	CacheHits	131
74	8	CacheMisses	259
74.5	0	CacheHits	35
74.5	0	CacheMisses	29
74.5	1	CacheHits	298
74.5	1	CacheMisses	67
74.5	2	CacheHits	84
74.5	2	CacheMisses	75
74.5	3	CacheHits	317
74.5	3	CacheMisses	56
74.5	4	CacheHits	175
74.5	4	CacheMisses	74
74.5	5	CacheHits	10
74.5	5	CacheMisses	71
74.5	6	CacheHits	50
74.5	6	CacheMisses	86
74.5	7	CacheHits	10
74.5	7	CacheMisses	76
74.5	8	CacheHits	100
74.5	8	CacheMisses	252
75	0	CacheHits	37
75	0	CacheMisses	57
75	1	CacheHits	230
75	1	CacheMisses	64
75	2	CacheHits	103
75	2	CacheMisses	102
75	3	CacheHits	413
75	3	CacheMisses	88
75	4	CacheHits	150
75	4	CacheMisses	94
75	5	CacheHits	23
75	5	CacheMisses	98
75	6	CacheHits	48
75	6	CacheMisses	82
75	7	CacheHits	22
75	7	CacheMisses	109
75	8	CacheHits	117
75	8	CacheMisses	270
75.5	0	CacheHits	33
75.5	0	CacheMisses	32
75.5	1	CacheHits	284
75.5	1	CacheMisses	83
75.5	2	CacheHits	86
75.5	2	CacheMisses	106
75.5	3	CacheHits	327
75.5	3	CacheMisses	73
75.5	4	CacheHits	138
75.5	4	CacheMisses	85
75.5	5	CacheHits	23
75.5	5	CacheMisses	95
75.5	6	CacheHits	57
75.5	6	CacheMisses	104
75.5	7	CacheHits	22
75.5	7	CacheMisses	108
75.5	8	CacheHits	104
75.5	8	CacheMisses	291
76	0	CacheHits	25
76	0	CacheMisses	42
76	1	CacheHits	273
76	1	CacheMisses	42
76	2	CacheHits	98
76	2	CacheMisses	66
76	3	CacheHits	371
76	3	CacheMisses	99
76	4	CacheHits	178
76	4	CacheMisses	90
76	5	CacheHits	15
76	5	CacheMisses	83
76	6	CacheHits	41
76	6	CacheMisses	76
76	7	CacheHits	20
76	7	CacheMisses	94
76	8	CacheHits	127
76	8	CacheMisses	266
76.5	0	CacheHits	43
76.5	0	CacheMisses	51
76.5	1	CacheHits	281
76.5	1	CacheMisses	36
76.5	2	CacheHits	73
76.5	2	CacheMisses	60
76.5	3	CacheHits	347
76.5	3	CacheMisses	86
76.5	4	CacheHits	185
76.5	4	CacheMisses	88
76.5	5	CacheHits	25
76.5	5	CacheMisses	73
76.5	6	CacheHits	33
76.5	6	CacheMisses	96
76.5	7	CacheHits	14
76.5	7	CacheMisses	89
76.5	8	CacheHits	116
76.5	8	CacheMisses	245
77	0	CacheHits	29
77	0	CacheMisses	39
77	1	CacheHits	294
77	1	CacheMisses	68
77	2	CacheHits	80
77	2	CacheMisses	131
77	3	CacheHits	326
77	3	CacheMisses	44
77	4	CacheHits	179
77	4	CacheMisses	75
77	5	CacheHits	15
77	5	CacheMisses	132
77	6	CacheHits	44
77	6	CacheMisses	83
77	7	CacheHits	12
77	7	CacheMisses	91
77	8	CacheHits	140
77	8	CacheMisses	287
77.5	0	CacheHits	34
77.5	0	CacheMisses	38
77.5	1	CacheHits	251
77.5	1	CacheMisses	64
77.5	2	CacheHits	120
77.5	2	CacheMisses	75
77.5	3	CacheHits	373
77.5	3	CacheMisses	80
77.5	4	CacheHits	150
77.5	4	CacheMisses	80
77.5	5	CacheHits	20
77.5	5	CacheMisses	91
77.5	6	CacheHits	64
77.5	6	CacheMisses	75
77.5	7	CacheHits	11
77.5	7	CacheMisses	69
77.5	8	CacheHits	101
77.5	8	CacheMisses	228
78	0	CacheHits	33
78	0	CacheMisses	63
78	1	CacheHits	322
78	1	CacheMisses	78
78	2	CacheHits	78
78	2	CacheMisses	101
78	3	CacheHits	301
78	3	CacheMisses	58
78	4	CacheHits	161
78	4	CacheMisses	85
78	5	CacheHits	16
78	5	CacheMisses	93
78	6	CacheHits	85
78	6	CacheMisses	75
78	7	CacheHits	21
78	7	CacheMisses	102
78	8	CacheHits	117
78	8	CacheMisses	242
78.5	0	CacheHits	34
78.5	0	CacheMisses	37
78.5	1	CacheHits	255
78.5	1	CacheMisses	54
78.5	2	CacheHits	91
78.5	2	CacheMisses	70
78.5	3	CacheHits	364
78.5	3	CacheMisses	80
78.5	4	CacheHits	146
78.5	4	CacheMisses	88
78.5	5	CacheHits	11
78.5	5	CacheMisses	79
78.5	6	CacheHits	77
78.5	6	CacheMisses	82
78.5	7	CacheHits	19
78.5	7	CacheMisses	93
78.5	8	CacheHits	103
78.5	8	CacheMisses	228
79	0	CacheHits	33
79	0	CacheMisses	40
79	1	CacheHits	272
79	1	CacheMisses	51
79	2	CacheHits	88
79	2	CacheMisses	79
79	3	CacheHits	345
79	3	CacheMisses	70
79	4	CacheHits	165
79	4	CacheMisses	83
79	5	CacheHits	19
79	5	CacheMisses	86
79	6	CacheHits	48
79	6	CacheMisses	96
79	7	CacheHits	13
79	7	CacheMisses	105
79	8	CacheHits	132
79	8	CacheMisses	259
79.5	0	CacheHits	37
79.5	0	CacheMisses	52
79.5	1	CacheHits	299
79.5	1	CacheMisses	87
79.5	2	CacheHits	88
79.5	2	CacheMisses	104
79.5	3	CacheHits	348
79.5	3	CacheMisses	80
79.5	4	CacheHits	170
79.5	4	CacheMisses	98
79.5	5	CacheHits	15
79.5	5	CacheMisses	132
79.5	6	CacheHits	36
79.5	6	CacheMisses	89
79.5	7	CacheHits	9
79.5	7	CacheMisses	87
79.5	8	CacheHits	103
79.5	8	CacheMisses	275
80	0	CacheHits	30
80	0	CacheMisses	42
80	1	CacheHits	252
80	1	CacheMisses	88
80	2	CacheHits	116
80	2	CacheMisses	100
80	3	CacheHits	344
80	3	CacheMisses	54
80	4	CacheHits	169
80	4	CacheMisses	76
80	5	CacheHits	14
80	5	CacheMisses	91
80	6	CacheHits	48
80	6	CacheMisses	85
80	7	CacheHits	15
80	7	CacheMisses	105
80	8	CacheHits	112
80	8	CacheMisses	295
80.5	0	CacheHits	25
80.5	0	CacheMisses	43
80.5	1	CacheHits	308
80.5	1	CacheMisses	75
80.5	2	CacheHits	93
80.5	2	CacheMisses	88
80.5	3	CacheHits	337
80.5	3	CacheMisses	60
80.5	4	CacheHits	174
80.5	4	CacheMisses	70
80.5	5	CacheHits	13
80.5	5	CacheMisses	75
80.5	6	CacheHits	71
80.5	6	CacheMisses	89
80.5	7	CacheHits	14
80.5	7	CacheMisses	115
80.5	8	CacheHits	131
80.5	8	CacheMisses	267
81	0	CacheHits	43
81	0	CacheMisses	50
81	1	CacheHits	272
81	1	CacheMisses	38
81	2	CacheHits	72
81	2	CacheMisses	55
81	3	CacheHits	347
81	3	CacheMisses	91
81	4	CacheHits	190
81	4	CacheMisses	84
81	5	CacheHits	12
81	5	CacheMisses	70
81	6	CacheHits	68
81	6	CacheMisses	112
81	7	CacheHits	13
81	7	CacheMisses	101
81	8	CacheHits	112
81	8	CacheMisses	233
81.5	0	CacheHits	22
81.5	0	CacheMisses	37
81.5	1	CacheHits	280
81.5	1	CacheMisses	59
81.5	2	CacheHits	78
81.5	2	CacheMisses	76
81.5	3	CacheHits	307
81.5	3	CacheMisses	94
81.5	4	CacheHits	204
81.5	4	CacheMisses	92
81.5	5	CacheHits	22
81.5	5	CacheMisses	100
81.5	6	CacheHits	57
81.5	6	CacheMisses	85
81.5	7	CacheHits	15
81.5	7	CacheMisses	91
81.5	8	CacheHits	115
81.5	8	CacheMisses	280
82	0	CacheHits	32
82	0	CacheMisses	43
82	1	CacheHits	285
82	1	CacheMisses	69
82	2	CacheHits	97
82	2	CacheMisses	88
82	3	CacheHits	353
82	3	CacheMisses	90
82	4	CacheHits	177
82	4	CacheMisses	83
82	5	CacheHits	14
82	5	CacheMisses	107
82	6	CacheHits	60
82	6	CacheMisses	113
82	7	CacheHits	9
82	7	CacheMisses	122
82	8	CacheHits	120
82	8	CacheMisses	315
82.5	0	CacheHits	41
82.5	0	CacheMisses	41
82.5	1	CacheHits	288
82.5	1	CacheMisses	52
82.5	2	CacheHits	92
82.5	2	CacheMisses	80
82.5	3	CacheHits	325
82.5	3	CacheMisses	76
82.5	4	CacheHits	188
82.5	4	CacheMisses	81
82.5	5	CacheHits	17
82.5	5	CacheMisses	73
82.5	6	CacheHits	41
82.5	6	CacheMisses	73
82.5	7	CacheHits	14
82.5	7	CacheMisses	85
82.5	8	CacheHits	106
82.5	8	CacheMisses	227
83	0	CacheHits	27
83	0	CacheMisses	37
83	1	CacheHits	316
83	1	CacheMisses	80
83	2	CacheHits	83
83	2	CacheMisses	112
83	3	CacheHits	341
83	3	CacheMisses	68
83	4	CacheHits	150
83	4	CacheMisses	111
83	5	CacheHits	15
83	5	CacheMisses	164
83	6	CacheHits	55
83	6	CacheMisses	78
83	7	CacheHits	16
83	7	CacheMisses	82
83	8	CacheHits	96
83	8	CacheMisses	346
83.5	0	CacheHits	33
83.5	0	CacheMisses	33
83.5	1	CacheHits	286
83.5	1	CacheMisses	43
83.5	2	CacheHits	83
83.5	2	CacheMisses	58
83.5	3	CacheHits	356
83.5	3	CacheMisses	55
83.5	4	CacheHits	178
83.5	4	CacheMisses	57
83.5	5	CacheHits	19
83.5	5	CacheMisses	60
83.5	6	CacheHits	59
83.5	6	CacheMisses	82
83.5	7	CacheHits	14
83.5	7	CacheMisses	63
83.5	8	CacheHits	62
83.5	8	CacheMisses	226
84	0	CacheHits	37
84	0	CacheMisses	52
84	1	CacheHits	310
84	1	CacheMisses	74
84	2	CacheHits	67
84	2	CacheMisses	90
84	3	CacheHits	324
84	3	CacheMisses	98
84	4	CacheHits	203
84	4	CacheMisses	89
84	5	CacheHits	20
84	5	CacheMisses	101
84	6	CacheHits	67
84	6	CacheMisses	97
84	7	CacheHits	11
84	7	CacheMisses	84
84	8	CacheHits	92
84	8	CacheMisses	244
84.5	0	CacheHits	22
84.5	0	CacheMisses	40
84.5	1	CacheHits	286
84.5	1	CacheMisses	71
84.5	2	CacheHits	75
84.5	2	CacheMisses	102
84.5	3	CacheHits	322
84.5	3	CacheMisses	86
84.5	4	CacheHits	173
84.5	4	CacheMisses	94
84.5	5	CacheHits	19
84.5	5	CacheMisses	125
84.5	6	CacheHits	75
84.5	6	CacheMisses	72
84.5	7	CacheHits	11
84.5	7	CacheMisses	73
84.5	8	CacheHits	94
84.5	8	CacheMisses	282
85	0	CacheHits	29
85	0	CacheMisses	29
85	1	CacheHits	315
85	1	CacheMisses	66
85	2	CacheHits	94
85	2	CacheMisses	92
85	3	CacheHits	345
85	3	CacheMisses	48
85	4	CacheHits	178
85	4	CacheMisses	58
85	5	CacheHits	15
85	5	CacheMisses	91
85	6	CacheHits	55
85	6	CacheMisses	69
85	7	CacheHits	5
85	7	CacheMisses	76
85	8	CacheHits	76
85	8	CacheMisses	272
85.5	0	CacheHits	36
85.5	0	CacheMisses	46
85.5	1	CacheHits	299
85.5	1	CacheMisses	67
85.5	2	CacheHits	85
85.5	2	CacheMisses	96
85.5	3	CacheHits	357
85.5	3	CacheMisses	58
85.5	4	CacheHits	174
85.5	4	CacheMisses	71
85.5	5	CacheHits	14
85.5	5	CacheMisses	111
85.5	6	CacheHits	55
85.5	6	CacheMisses	64
85.5	7	CacheHits	15
85.5	7	CacheMisses	72
85.5	8	CacheHits	65
85.5	8	CacheMisses	292
86	0	CacheHits	29
86	0	CacheMisses	36
86	1	CacheHits	316
86	1	CacheMisses	49
86	2	CacheHits	88
86	2	CacheMisses	71
86	3	CacheHits	342
86	3	CacheMisses	102
86	4	CacheHits	181
86	4	CacheMisses	86
86	5	CacheHits	17
86	5	CacheMisses	73
86	6	CacheHits	57
86	6	CacheMisses	43
86	7	CacheHits	10
86	7	CacheMisses	65
86	8	CacheHits	72
86	8	CacheMisses	223
86.5	0	CacheHits	30
86.5	0	CacheMisses	33
86.5	1	CacheHits	329
86.5	1	CacheMisses	54
