Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
33	6	combined	Drop	0	0	0	0
33	7	combined	Drop	39	4	19	1.47461
33	8	combined	Drop	790	819	400	414.437
33.5	0	combined	Drop	0	0	0	0
33.5	1	combined	Drop	1500	1434	758	727.701
33.5	2	combined	Drop	0	0	0	0
33.5	3	combined	Drop	1596	1338	810	665.231
33.5	4	combined	Drop	873	399	442	204.016
33.5	5	combined	Drop	330	149	169	76.9648
33.5	6	combined	Drop	0	0	0	0
33.5	7	combined	Drop	27	9	12	5.35156
33.5	8	combined	Drop	770	798	383	396.818
34	0	combined	Drop	0	0	0	0
34	1	combined	Drop	1551	1453	782	729.302
34	2	combined	Drop	0	0	0	0
34	3	combined	Drop	1621	1450	814	739.188
34	4	combined	Drop	877	402	439	201.908
34	5	combined	Drop	358	114	183	53.0244
34	6	combined	Drop	0	0	0	0
34	7	combined	Drop	5	1	0	0
34	8	combined	Drop	784	812	394	408.219
34.5	0	combined	Drop	0	0	0	0
34.5	1	combined	Drop	1475	1366	728	672.337
34.5	2	combined	Drop	0	0	0	0
34.5	3	combined	Drop	1514	1421	744	707.131
34.5	4	combined	Drop	929	419	471	211.799
34.5	5	combined	Drop	297	107	141	53.0107
34.5	6	combined	Drop	0	0	0	0
34.5	7	combined	Drop	0	0	0	0
34.5	8	combined	Drop	790	818	396	410.292
35	0	combined	Drop	0	0	0	0
35	1	combined	Drop	1589	1468	809	747.159
35	2	combined	Drop	0	0	0	0
35	3	combined	Drop	1437	1323	709	649.621
35	4	combined	Drop	949	452	477	230.153
35	5	combined	Drop	299	109	150	55.2539
35	6	combined	Drop	0	0	0	0
35	7	combined	Drop	0	0	0	0
35	8	combined	Drop	727	753	356	368.842
35.5	0	combined	Drop	0	0	0	0
35.5	1	combined	Drop	1513	1431	747	711.246
35.5	2	combined	Drop	0	0	0	0
35.5	3	combined	Drop	1501	1390	759	703.443
35.5	4	combined	Drop	898	386	443	184.818
35.5	5	combined	Drop	282	101	139	49.9229
