Time	Node	Type	Packets	
57.5	7	CacheHits	35
57.5	7	CacheMisses	77
57.5	8	CacheHits	232
57.5	8	CacheMisses	274
58	0	CacheHits	27
58	0	CacheMisses	34
58	1	CacheHits	688
58	1	CacheMisses	94
58	2	CacheHits	19
58	2	CacheMisses	103
58	3	CacheHits	748
58	3	CacheMisses	112
58	4	CacheHits	311
58	4	CacheMisses	109
58	5	CacheHits	87
58	5	CacheMisses	94
58	6	CacheHits	32
58	6	CacheMisses	65
58	7	CacheHits	38
58	7	CacheMisses	71
58	8	CacheHits	218
58	8	CacheMisses	293
58.5	0	CacheHits	33
58.5	0	CacheMisses	42
58.5	1	CacheHits	668
58.5	1	CacheMisses	93
58.5	2	CacheHits	3
58.5	2	CacheMisses	127
58.5	3	CacheHits	692
58.5	3	CacheMisses	61
58.5	4	CacheHits	298
58.5	4	CacheMisses	60
58.5	5	CacheHits	91
58.5	5	CacheMisses	98
58.5	6	CacheHits	38
58.5	6	CacheMisses	72
58.5	7	CacheHits	38
58.5	7	CacheMisses	71
58.5	8	CacheHits	217
58.5	8	CacheMisses	269
59	0	CacheHits	41
59	0	CacheMisses	53
59	1	CacheHits	657
59	1	CacheMisses	78
59	2	CacheHits	2
59	2	CacheMisses	113
59	3	CacheHits	644
59	3	CacheMisses	68
59	4	CacheHits	274
59	4	CacheMisses	61
59	5	CacheHits	81
59	5	CacheMisses	84
59	6	CacheHits	33
59	6	CacheMisses	66
59	7	CacheHits	28
59	7	CacheMisses	70
59	8	CacheHits	192
59	8	CacheMisses	277
59.5	0	CacheHits	32
59.5	0	CacheMisses	47
59.5	1	CacheHits	682
59.5	1	CacheMisses	109
59.5	2	CacheHits	2
59.5	2	CacheMisses	142
59.5	3	CacheHits	726
59.5	3	CacheMisses	105
59.5	4	CacheHits	300
59.5	4	CacheMisses	115
59.5	5	CacheHits	95
59.5	5	CacheMisses	122
59.5	6	CacheHits	25
59.5	6	CacheMisses	63
59.5	7	CacheHits	40
59.5	7	CacheMisses	74
59.5	8	CacheHits	198
59.5	8	CacheMisses	330
60	0	CacheHits	27
60	0	CacheMisses	40
60	1	CacheHits	665
60	1	CacheMisses	80
60	2	CacheHits	4
60	2	CacheMisses	118
60	3	CacheHits	691
60	3	CacheMisses	99
60	4	CacheHits	287
60	4	CacheMisses	105
60	5	CacheHits	87
60	5	CacheMisses	113
60	6	CacheHits	17
60	6	CacheMisses	66
60	7	CacheHits	36
60	7	CacheMisses	79
60	8	CacheHits	225
60	8	CacheMisses	309
60.5	0	CacheHits	47
60.5	0	CacheMisses	61
60.5	1	CacheHits	633
60.5	1	CacheMisses	70
60.5	2	CacheHits	1
60.5	2	CacheMisses	85
60.5	3	CacheHits	676
60.5	3	CacheMisses	137
60.5	4	CacheHits	302
60.5	4	CacheMisses	124
60.5	5	CacheHits	97
60.5	5	CacheMisses	111
60.5	6	CacheHits	12
60.5	6	CacheMisses	79
60.5	7	CacheHits	45
60.5	7	CacheMisses	74
60.5	8	CacheHits	212
60.5	8	CacheMisses	283
61	0	CacheHits	36
61	0	CacheMisses	38
61	1	CacheHits	681
61	1	CacheMisses	84
61	2	CacheHits	2
61	2	CacheMisses	108
61	3	CacheHits	735
61	3	CacheMisses	46
61	4	CacheHits	297
61	4	CacheMisses	64
61	5	CacheHits	99
61	5	CacheMisses	104
61	6	CacheHits	21
61	6	CacheMisses	63
61	7	CacheHits	43
61	7	CacheMisses	55
61	8	CacheHits	221
61	8	CacheMisses	292
61.5	0	CacheHits	26
61.5	0	CacheMisses	46
61.5	1	CacheHits	647
61.5	1	CacheMisses	112
61.5	2	CacheHits	6
61.5	2	CacheMisses	146
61.5	3	CacheHits	675
61.5	3	CacheMisses	144
61.5	4	CacheHits	306
61.5	4	CacheMisses	147
61.5	5	CacheHits	105
61.5	5	CacheMisses	140
61.5	6	CacheHits	22
61.5	6	CacheMisses	59
61.5	7	CacheHits	39
61.5	7	CacheMisses	59
61.5	8	CacheHits	217
61.5	8	CacheMisses	347
62	0	CacheHits	37
62	0	CacheMisses	47
62	1	CacheHits	660
62	1	CacheMisses	96
62	2	CacheHits	4
62	2	CacheMisses	147
62	3	CacheHits	663
62	3	CacheMisses	110
62	4	CacheHits	312
62	4	CacheMisses	99
62	5	CacheHits	107
62	5	CacheMisses	107
62	6	CacheHits	8
62	6	CacheMisses	44
62	7	CacheHits	32
62	7	CacheMisses	63
62	8	CacheHits	214
62	8	CacheMisses	253
62.5	0	CacheHits	25
62.5	0	CacheMisses	40
62.5	1	CacheHits	704
62.5	1	CacheMisses	78
62.5	2	CacheHits	3
62.5	2	CacheMisses	103
62.5	3	CacheHits	711
62.5	3	CacheMisses	92
62.5	4	CacheHits	288
62.5	4	CacheMisses	103
62.5	5	CacheHits	123
62.5	5	CacheMisses	125
62.5	6	CacheHits	25
62.5	6	CacheMisses	79
62.5	7	CacheHits	45
62.5	7	CacheMisses	74
62.5	8	CacheHits	208
62.5	8	CacheMisses	325
63	0	CacheHits	35
63	0	CacheMisses	46
63	1	CacheHits	656
63	1	CacheMisses	82
63	2	CacheHits	0
63	2	CacheMisses	96
63	3	CacheHits	699
63	3	CacheMisses	84
63	4	CacheHits	303
63	4	CacheMisses	82
63	5	CacheHits	72
63	5	CacheMisses	84
63	6	CacheHits	17
63	6	CacheMisses	68
63	7	CacheHits	38
63	7	CacheMisses	72
63	8	CacheHits	204
63	8	CacheMisses	312
63.5	0	CacheHits	39
63.5	0	CacheMisses	48
63.5	1	CacheHits	645
63.5	1	CacheMisses	106
63.5	2	CacheHits	3
63.5	2	CacheMisses	134
63.5	3	CacheHits	635
63.5	3	CacheMisses	118
63.5	4	CacheHits	277
63.5	4	CacheMisses	71
63.5	5	CacheHits	95
63.5	5	CacheMisses	111
63.5	6	CacheHits	22
63.5	6	CacheMisses	76
63.5	7	CacheHits	46
63.5	7	CacheMisses	79
63.5	8	CacheHits	225
63.5	8	CacheMisses	307
64	0	CacheHits	28
64	0	CacheMisses	39
64	1	CacheHits	685
64	1	CacheMisses	86
64	2	CacheHits	3
64	2	CacheMisses	128
64	3	CacheHits	749
64	3	CacheMisses	68
64	4	CacheHits	306
64	4	CacheMisses	101
64	5	CacheHits	99
64	5	CacheMisses	104
64	6	CacheHits	28
64	6	CacheMisses	75
64	7	CacheHits	50
64	7	CacheMisses	83
64	8	CacheHits	229
64	8	CacheMisses	320
64.5	0	CacheHits	43
64.5	0	CacheMisses	36
64.5	1	CacheHits	680
64.5	1	CacheMisses	72
64.5	2	CacheHits	5
64.5	2	CacheMisses	107
64.5	3	CacheHits	696
64.5	3	CacheMisses	117
64.5	4	CacheHits	286
64.5	4	CacheMisses	114
64.5	5	CacheHits	112
64.5	5	CacheMisses	95
64.5	6	CacheHits	19
64.5	6	CacheMisses	59
64.5	7	CacheHits	35
64.5	7	CacheMisses	81
64.5	8	CacheHits	247
64.5	8	CacheMisses	309
65	0	CacheHits	47
65	0	CacheMisses	57
65	1	CacheHits	622
65	1	CacheMisses	45
65	2	CacheHits	1
65	2	CacheMisses	68
65	3	CacheHits	669
65	3	CacheMisses	60
65	4	CacheHits	264
65	4	CacheMisses	60
65	5	CacheHits	85
65	5	CacheMisses	67
65	6	CacheHits	27
65	6	CacheMisses	62
65	7	CacheHits	59
65	7	CacheMisses	64
65	8	CacheHits	235
65	8	CacheMisses	271
65.5	0	CacheHits	36
65.5	0	CacheMisses	45
65.5	1	CacheHits	706
65.5	1	CacheMisses	123
65.5	2	CacheHits	2
65.5	2	CacheMisses	139
65.5	3	CacheHits	699
65.5	3	CacheMisses	112
65.5	4	CacheHits	287
65.5	4	CacheMisses	113
65.5	5	CacheHits	79
65.5	5	CacheMisses	144
65.5	6	CacheHits	22
65.5	6	CacheMisses	56
65.5	7	CacheHits	40
65.5	7	CacheMisses	64
65.5	8	CacheHits	205
65.5	8	CacheMisses	337
66	0	CacheHits	25
66	0	CacheMisses	41
66	1	CacheHits	679
66	1	CacheMisses	83
66	2	CacheHits	3
66	2	CacheMisses	115
66	3	CacheHits	708
66	3	CacheMisses	105
66	4	CacheHits	295
66	4	CacheMisses	91
66	5	CacheHits	95
66	5	CacheMisses	106
66	6	CacheHits	12
66	6	CacheMisses	64
66	7	CacheHits	40
66	7	CacheMisses	77
66	8	CacheHits	232
66	8	CacheMisses	305
66.5	0	CacheHits	37
66.5	0	CacheMisses	50
66.5	1	CacheHits	644
66.5	1	CacheMisses	77
66.5	2	CacheHits	3
66.5	2	CacheMisses	100
66.5	3	CacheHits	661
66.5	3	CacheMisses	87
66.5	4	CacheHits	254
66.5	4	CacheMisses	84
66.5	5	CacheHits	87
66.5	5	CacheMisses	80
66.5	6	CacheHits	20
66.5	6	CacheMisses	60
66.5	7	CacheHits	48
66.5	7	CacheMisses	67
66.5	8	CacheHits	232
66.5	8	CacheMisses	284
67	0	CacheHits	36
67	0	CacheMisses	32
67	1	CacheHits	712
67	1	CacheMisses	46
67	2	CacheHits	3
67	2	CacheMisses	73
67	3	CacheHits	703
67	3	CacheMisses	104
67	4	CacheHits	283
67	4	CacheMisses	107
67	5	CacheHits	99
67	5	CacheMisses	81
67	6	CacheHits	16
67	6	CacheMisses	57
67	7	CacheHits	39
67	7	CacheMisses	55
67	8	CacheHits	222
67	8	CacheMisses	279
67.5	0	CacheHits	31
67.5	0	CacheMisses	37
67.5	1	CacheHits	678
67.5	1	CacheMisses	46
67.5	2	CacheHits	0
67.5	2	CacheMisses	66
67.5	3	CacheHits	702
67.5	3	CacheMisses	64
67.5	4	CacheHits	268
67.5	4	CacheMisses	58
67.5	5	CacheHits	92
67.5	5	CacheMisses	55
67.5	6	CacheHits	16
67.5	6	CacheMisses	66
67.5	7	CacheHits	37
67.5	7	CacheMisses	58
67.5	8	CacheHits	249
67.5	8	CacheMisses	216
68	0	CacheHits	44
68	0	CacheMisses	54
68	1	CacheHits	663
68	1	CacheMisses	103
68	2	CacheHits	2
68	2	CacheMisses	122
68	3	CacheHits	611
68	3	CacheMisses	124
68	4	CacheHits	288
68	4	CacheMisses	123
68	5	CacheHits	105
68	5	CacheMisses	140
68	6	CacheHits	31
68	6	CacheMisses	60
68	7	CacheHits	37
68	7	CacheMisses	70
68	8	CacheHits	250
68	8	CacheMisses	298
68.5	0	CacheHits	35
68.5	0	CacheMisses	30
68.5	1	CacheHits	690
68.5	1	CacheMisses	58
68.5	2	CacheHits	4
68.5	2	CacheMisses	86
68.5	3	CacheHits	730
68.5	3	CacheMisses	117
68.5	4	CacheHits	270
68.5	4	CacheMisses	110
68.5	5	CacheHits	101
68.5	5	CacheMisses	98
68.5	6	CacheHits	18
68.5	6	CacheMisses	83
68.5	7	CacheHits	59
68.5	7	CacheMisses	73
68.5	8	CacheHits	203
68.5	8	CacheMisses	313
69	0	CacheHits	29
69	0	CacheMisses	52
69	1	CacheHits	669
69	1	CacheMisses	95
69	2	CacheHits	1
69	2	CacheMisses	132
69	3	CacheHits	679
69	3	CacheMisses	88
69	4	CacheHits	286
69	4	CacheMisses	88
69	5	CacheHits	78
69	5	CacheMisses	108
69	6	CacheHits	23
69	6	CacheMisses	74
69	7	CacheHits	46
69	7	CacheMisses	72
69	8	CacheHits	202
69	8	CacheMisses	347
69.5	0	CacheHits	39
69.5	0	CacheMisses	48
69.5	1	CacheHits	643
69.5	1	CacheMisses	64
69.5	2	CacheHits	3
69.5	2	CacheMisses	90
69.5	3	CacheHits	656
69.5	3	CacheMisses	105
69.5	4	CacheHits	307
69.5	4	CacheMisses	89
69.5	5	CacheHits	91
69.5	5	CacheMisses	71
69.5	6	CacheHits	27
69.5	6	CacheMisses	59
69.5	7	CacheHits	39
69.5	7	CacheMisses	75
69.5	8	CacheHits	205
69.5	8	CacheMisses	272
70	0	CacheHits	29
70	0	CacheMisses	31
70	1	CacheHits	705
70	1	CacheMisses	73
70	2	CacheHits	0
70	2	CacheMisses	97
70	3	CacheHits	742
70	3	CacheMisses	78
70	4	CacheHits	260
70	4	CacheMisses	100
70	5	CacheHits	99
70	5	CacheMisses	107
70	6	CacheHits	19
70	6	CacheMisses	81
70	7	CacheHits	61
70	7	CacheMisses	79
70	8	CacheHits	226
70	8	CacheMisses	322
70.5	0	CacheHits	33
70.5	0	CacheMisses	37
70.5	1	CacheHits	695
70.5	1	CacheMisses	74
70.5	2	CacheHits	1
70.5	2	CacheMisses	98
70.5	3	CacheHits	675
70.5	3	CacheMisses	81
70.5	4	CacheHits	339
70.5	4	CacheMisses	87
70.5	5	CacheHits	89
70.5	5	CacheMisses	98
70.5	6	CacheHits	24
70.5	6	CacheMisses	65
70.5	7	CacheHits	44
70.5	7	CacheMisses	58
70.5	8	CacheHits	211
70.5	8	CacheMisses	273
71	0	CacheHits	34
71	0	CacheMisses	59
71	1	CacheHits	661
71	1	CacheMisses	86
71	2	CacheHits	3
71	2	CacheMisses	123
71	3	CacheHits	655
71	3	CacheMisses	98
71	4	CacheHits	286
71	4	CacheMisses	93
71	5	CacheHits	88
71	5	CacheMisses	103
71	6	CacheHits	6
71	6	CacheMisses	53
71	7	CacheHits	52
71	7	CacheMisses	61
71	8	CacheHits	219
71	8	CacheMisses	291
71.5	0	CacheHits	31
71.5	0	CacheMisses	37
71.5	1	CacheHits	710
71.5	1	CacheMisses	57
71.5	2	CacheHits	0
71.5	2	CacheMisses	65
71.5	3	CacheHits	702
71.5	3	CacheMisses	83
71.5	4	CacheHits	308
71.5	4	CacheMisses	93
71.5	5	CacheHits	75
71.5	5	CacheMisses	72
71.5	6	CacheHits	22
71.5	6	CacheMisses	62
71.5	7	CacheHits	43
71.5	7	CacheMisses	85
71.5	8	CacheHits	203
71.5	8	CacheMisses	281
72	0	CacheHits	35
72	0	CacheMisses	43
72	1	CacheHits	671
72	1	CacheMisses	76
72	2	CacheHits	1
72	2	CacheMisses	82
72	3	CacheHits	718
72	3	CacheMisses	65
72	4	CacheHits	312
72	4	CacheMisses	58
72	5	CacheHits	86
72	5	CacheMisses	74
72	6	CacheHits	7
72	6	CacheMisses	71
72	7	CacheHits	41
72	7	CacheMisses	60
72	8	CacheHits	232
72	8	CacheMisses	233
72.5	0	CacheHits	50
72.5	0	CacheMisses	46
72.5	1	CacheHits	669
72.5	1	CacheMisses	82
72.5	2	CacheHits	2
72.5	2	CacheMisses	97
72.5	3	CacheHits	628
72.5	3	CacheMisses	142
72.5	4	CacheHits	283
72.5	4	CacheMisses	148
72.5	5	CacheHits	82
72.5	5	CacheMisses	122
72.5	6	CacheHits	16
72.5	6	CacheMisses	54
72.5	7	CacheHits	48
72.5	7	CacheMisses	63
72.5	8	CacheHits	241
72.5	8	CacheMisses	291
73	0	CacheHits	25
73	0	CacheMisses	48
73	1	CacheHits	688
73	1	CacheMisses	72
73	2	CacheHits	0
73	2	CacheMisses	93
73	3	CacheHits	767
73	3	CacheMisses	96
73	4	CacheHits	292
73	4	CacheMisses	108
73	5	CacheHits	78
73	5	CacheMisses	124
73	6	CacheHits	8
73	6	CacheMisses	75
73	7	CacheHits	40
73	7	CacheMisses	76
73	8	CacheHits	222
73	8	CacheMisses	314
73.5	0	CacheHits	30
73.5	0	CacheMisses	38
73.5	1	CacheHits	659
73.5	1	CacheMisses	96
73.5	2	CacheHits	23
73.5	2	CacheMisses	111
73.5	3	CacheHits	682
73.5	3	CacheMisses	83
73.5	4	CacheHits	297
73.5	4	CacheMisses	91
73.5	5	CacheHits	91
73.5	5	CacheMisses	98
73.5	6	CacheHits	10
73.5	6	CacheMisses	78
73.5	7	CacheHits	61
73.5	7	CacheMisses	64
73.5	8	CacheHits	217
73.5	8	CacheMisses	293
74	0	CacheHits	44
74	0	CacheMisses	49
74	1	CacheHits	645
74	1	CacheMisses	110
74	2	CacheHits	15
74	2	CacheMisses	122
74	3	CacheHits	678
74	3	CacheMisses	88
74	4	CacheHits	289
74	4	CacheMisses	86
74	5	CacheHits	106
74	5	CacheMisses	99
74	6	CacheHits	13
74	6	CacheMisses	68
74	7	CacheHits	38
74	7	CacheMisses	80
74	8	CacheHits	205
74	8	CacheMisses	289
74.5	0	CacheHits	38
74.5	0	CacheMisses	33
74.5	1	CacheHits	699
74.5	1	CacheMisses	66
74.5	2	CacheHits	6
74.5	2	CacheMisses	77
74.5	3	CacheHits	681
74.5	3	CacheMisses	94
74.5	4	CacheHits	332
74.5	4	CacheMisses	103
74.5	5	CacheHits	70
74.5	5	CacheMisses	97
74.5	6	CacheHits	16
74.5	6	CacheMisses	86
74.5	7	CacheHits	41
74.5	7	CacheMisses	82
74.5	8	CacheHits	189
74.5	8	CacheMisses	324
75	0	CacheHits	36
75	0	CacheMisses	49
75	1	CacheHits	690
75	1	CacheMisses	99
75	2	CacheHits	5
75	2	CacheMisses	119
75	3	CacheHits	702
75	3	CacheMisses	51
75	4	CacheHits	283
75	4	CacheMisses	68
75	5	CacheHits	83
75	5	CacheMisses	96
75	6	CacheHits	14
75	6	CacheMisses	65
75	7	CacheHits	48
75	7	CacheMisses	71
75	8	CacheHits	225
75	8	CacheMisses	311
75.5	0	CacheHits	55
75.5	0	CacheMisses	44
75.5	1	CacheHits	649
75.5	1	CacheMisses	66
75.5	2	CacheHits	3
75.5	2	CacheMisses	98
75.5	3	CacheHits	676
75.5	3	CacheMisses	84
75.5	4	CacheHits	276
75.5	4	CacheMisses	93
75.5	5	CacheHits	72
75.5	5	CacheMisses	82
75.5	6	CacheHits	10
75.5	6	CacheMisses	56
75.5	7	CacheHits	37
75.5	7	CacheMisses	77
75.5	8	CacheHits	208
75.5	8	CacheMisses	259
76	0	CacheHits	34
76	0	CacheMisses	39
76	1	CacheHits	687
76	1	CacheMisses	66
76	2	CacheHits	3
76	2	CacheMisses	97
76	3	CacheHits	724
76	3	CacheMisses	48
76	4	CacheHits	316
76	4	CacheMisses	59
76	5	CacheHits	66
76	5	CacheMisses	91
76	6	CacheHits	2
76	6	CacheMisses	71
76	7	CacheHits	43
76	7	CacheMisses	69
76	8	CacheHits	199
76	8	CacheMisses	310
76.5	0	CacheHits	25
76.5	0	CacheMisses	49
76.5	1	CacheHits	667
76.5	1	CacheMisses	79
76.5	2	CacheHits	2
76.5	2	CacheMisses	101
76.5	3	CacheHits	712
76.5	3	CacheMisses	99
76.5	4	CacheHits	290
76.5	4	CacheMisses	90
76.5	5	CacheHits	87
76.5	5	CacheMisses	89
76.5	6	CacheHits	10
76.5	6	CacheMisses	59
76.5	7	CacheHits	46
76.5	7	CacheMisses	74
76.5	8	CacheHits	182
76.5	8	CacheMisses	313
77	0	CacheHits	44
77	0	CacheMisses	46
77	1	CacheHits	647
77	1	CacheMisses	79
77	2	CacheHits	6
77	2	CacheMisses	104
77	3	CacheHits	650
77	3	CacheMisses	104
77	4	CacheHits	295
77	4	CacheMisses	113
77	5	CacheHits	78
77	5	CacheMisses	101
77	6	CacheHits	8
77	6	CacheMisses	79
77	7	CacheHits	52
77	7	CacheMisses	79
77	8	CacheHits	205
77	8	CacheMisses	315
77.5	0	CacheHits	28
77.5	0	CacheMisses	50
77.5	1	CacheHits	684
77.5	1	CacheMisses	81
77.5	2	CacheHits	5
77.5	2	CacheMisses	103
77.5	3	CacheHits	723
77.5	3	CacheMisses	81
77.5	4	CacheHits	280
77.5	4	CacheMisses	96
77.5	5	CacheHits	87
77.5	5	CacheMisses	122
77.5	6	CacheHits	10
77.5	6	CacheMisses	85
77.5	7	CacheHits	58
77.5	7	CacheMisses	75
77.5	8	CacheHits	193
77.5	8	CacheMisses	325
78	0	CacheHits	34
78	0	CacheMisses	32
78	1	CacheHits	686
78	1	CacheMisses	50
78	2	CacheHits	1
78	2	CacheMisses	87
78	3	CacheHits	681
78	3	CacheMisses	101
78	4	CacheHits	314
78	4	CacheMisses	102
78	5	CacheHits	93
78	5	CacheMisses	77
78	6	CacheHits	10
78	6	CacheMisses	78
78	7	CacheHits	36
78	7	CacheMisses	73
78	8	CacheHits	221
78	8	CacheMisses	271
78.5	0	CacheHits	41
78.5	0	CacheMisses	46
78.5	1	CacheHits	661
78.5	1	CacheMisses	94
78.5	2	CacheHits	6
78.5	2	CacheMisses	116
78.5	3	CacheHits	679
78.5	3	CacheMisses	117
78.5	4	CacheHits	291
78.5	4	CacheMisses	108
78.5	5	CacheHits	101
78.5	5	CacheMisses	108
78.5	6	CacheHits	9
78.5	6	CacheMisses	68
78.5	7	CacheHits	51
78.5	7	CacheMisses	100
78.5	8	CacheHits	211
78.5	8	CacheMisses	337
79	0	CacheHits	27
79	0	CacheMisses	34
79	1	CacheHits	673
79	1	CacheMisses	140
79	2	CacheHits	21
79	2	CacheMisses	140
79	3	CacheHits	704
79	3	CacheMisses	99
79	4	CacheHits	318
79	4	CacheMisses	90
79	5	CacheHits	98
79	5	CacheMisses	116
79	6	CacheHits	18
79	6	CacheMisses	81
79	7	CacheHits	47
79	7	CacheMisses	62
79	8	CacheHits	183
79	8	CacheMisses	324
79.5	0	CacheHits	32
79.5	0	CacheMisses	28
79.5	1	CacheHits	694
79.5	1	CacheMisses	76
79.5	2	CacheHits	8
79.5	2	CacheMisses	95
79.5	3	CacheHits	728
79.5	3	CacheMisses	70
79.5	4	CacheHits	283
79.5	4	CacheMisses	76
79.5	5	CacheHits	76
79.5	5	CacheMisses	86
79.5	6	CacheHits	8
79.5	6	CacheMisses	46
79.5	7	CacheHits	44
79.5	7	CacheMisses	64
79.5	8	CacheHits	227
79.5	8	CacheMisses	305
80	0	CacheHits	38
80	0	CacheMisses	53
80	1	CacheHits	647
80	1	CacheMisses	77
80	2	CacheHits	10
80	2	CacheMisses	92
80	3	CacheHits	630
80	3	CacheMisses	90
80	4	CacheHits	293
80	4	CacheMisses	86
80	5	CacheHits	87
80	5	CacheMisses	93
80	6	CacheHits	25
80	6	CacheMisses	67
80	7	CacheHits	56
80	7	CacheMisses	78
80	8	CacheHits	215
80	8	CacheMisses	292
80.5	0	CacheHits	31
80.5	0	CacheMisses	41
80.5	1	CacheHits	717
80.5	1	CacheMisses	88
80.5	2	CacheHits	13
80.5	2	CacheMisses	94
80.5	3	CacheHits	696
80.5	3	CacheMisses	92
80.5	4	CacheHits	301
80.5	4	CacheMisses	92
80.5	5	CacheHits	68
80.5	5	CacheMisses	97
80.5	6	CacheHits	18
80.5	6	CacheMisses	59
80.5	7	CacheHits	41
80.5	7	CacheMisses	71
80.5	8	CacheHits	188
80.5	8	CacheMisses	311
81	0	CacheHits	44
81	0	CacheMisses	43
81	1	CacheHits	673
81	1	CacheMisses	69
81	2	CacheHits	4
81	2	CacheMisses	97
81	3	CacheHits	705
81	3	CacheMisses	98
81	4	CacheHits	276
81	4	CacheMisses	98
81	5	CacheHits	86
81	5	CacheMisses	89
81	6	CacheHits	27
81	6	CacheMisses	70
81	7	CacheHits	58
81	7	CacheMisses	70
81	8	CacheHits	205
81	8	CacheMisses	318
81.5	0	CacheHits	47
81.5	0	CacheMisses	51
81.5	1	CacheHits	688
81.5	1	CacheMisses	80
81.5	2	CacheHits	3
81.5	2	CacheMisses	111
81.5	3	CacheHits	630
81.5	3	CacheMisses	126
81.5	4	CacheHits	288
81.5	4	CacheMisses	109
81.5	5	CacheHits	84
81.5	5	CacheMisses	99
81.5	6	CacheHits	20
81.5	6	CacheMisses	62
81.5	7	CacheHits	47
81.5	7	CacheMisses	71
81.5	8	CacheHits	214
81.5	8	CacheMisses	282
82	0	CacheHits	32
82	0	CacheMisses	41
82	1	CacheHits	669
82	1	CacheMisses	57
82	2	CacheHits	1
82	2	CacheMisses	84
82	3	CacheHits	734
82	3	CacheMisses	74
82	4	CacheHits	296
82	4	CacheMisses	67
82	5	CacheHits	76
82	5	CacheMisses	82
82	6	CacheHits	12
82	6	CacheMisses	83
82	7	CacheHits	53
82	7	CacheMisses	71
82	8	CacheHits	224
82	8	CacheMisses	256
82.5	0	CacheHits	33
82.5	0	CacheMisses	41
82.5	1	CacheHits	699
82.5	1	CacheMisses	71
82.5	2	CacheHits	5
82.5	2	CacheMisses	104
82.5	3	CacheHits	701
82.5	3	CacheMisses	114
82.5	4	CacheHits	267
82.5	4	CacheMisses	106
82.5	5	CacheHits	82
82.5	5	CacheMisses	117
82.5	6	CacheHits	28
82.5	6	CacheMisses	65
82.5	7	CacheHits	54
82.5	7	CacheMisses	83
82.5	8	CacheHits	227
82.5	8	CacheMisses	319
83	0	CacheHits	33
83	0	CacheMisses	47
83	1	CacheHits	655
83	1	CacheMisses	84
83	2	CacheHits	1
83	2	CacheMisses	118
83	3	CacheHits	682
83	3	CacheMisses	146
83	4	CacheHits	309
83	4	CacheMisses	130
83	5	CacheHits	101
83	5	CacheMisses	112
83	6	CacheHits	22
83	6	CacheMisses	84
83	7	CacheHits	37
83	7	CacheMisses	82
83	8	CacheHits	213
83	8	CacheMisses	305
83.5	0	CacheHits	33
83.5	0	CacheMisses	41
83.5	1	CacheHits	729
83.5	1	CacheMisses	99
83.5	2	CacheHits	5
83.5	2	CacheMisses	130
83.5	3	CacheHits	702
83.5	3	CacheMisses	75
83.5	4	CacheHits	298
83.5	4	CacheMisses	84
83.5	5	CacheHits	92
83.5	5	CacheMisses	119
83.5	6	CacheHits	14
83.5	6	CacheMisses	70
83.5	7	CacheHits	46
83.5	7	CacheMisses	84
83.5	8	CacheHits	228
83.5	8	CacheMisses	327
84	0	CacheHits	25
84	0	CacheMisses	35
84	1	CacheHits	708
84	1	CacheMisses	63
84	2	CacheHits	4
84	2	CacheMisses	89
84	3	CacheHits	711
84	3	CacheMisses	82
84	4	CacheHits	296
84	4	CacheMisses	74
84	5	CacheHits	90
84	5	CacheMisses	69
84	6	CacheHits	22
84	6	CacheMisses	73
84	7	CacheHits	49
84	7	CacheMisses	76
84	8	CacheHits	229
84	8	CacheMisses	263
84.5	0	CacheHits	29
84.5	0	CacheMisses	45
84.5	1	CacheHits	679
84.5	1	CacheMisses	98
84.5	2	CacheHits	6
84.5	2	CacheMisses	112
84.5	3	CacheHits	652
84.5	3	CacheMisses	70
84.5	4	CacheHits	288
84.5	4	CacheMisses	57
84.5	5	CacheHits	89
84.5	5	CacheMisses	84
84.5	6	CacheHits	27
84.5	6	CacheMisses	60
84.5	7	CacheHits	41
84.5	7	CacheMisses	65
84.5	8	CacheHits	233
84.5	8	CacheMisses	269
85	0	CacheHits	27
85	0	CacheMisses	33
85	1	CacheHits	694
85	1	CacheMisses	127
85	2	CacheHits	32
85	2	CacheMisses	115
85	3	CacheHits	709
85	3	CacheMisses	87
85	4	CacheHits	287
85	4	CacheMisses	72
85	5	CacheHits	98
85	5	CacheMisses	109
85	6	CacheHits	11
85	6	CacheMisses	49
85	7	CacheHits	38
85	7	CacheMisses	59
85	8	CacheHits	196
85	8	CacheMisses	273
85.5	0	CacheHits	27
85.5	0	CacheMisses	32
85.5	1	CacheHits	660
85.5	1	CacheMisses	87
85.5	2	CacheHits	31
85.5	2	CacheMisses	77
85.5	3	CacheHits	720
85.5	3	CacheMisses	99
85.5	4	CacheHits	291
85.5	4	CacheMisses	89
85.5	5	CacheHits	77
85.5	5	CacheMisses	80
85.5	6	CacheHits	23
85.5	6	CacheMisses	66
85.5	7	CacheHits	45
85.5	7	CacheMisses	65
85.5	8	CacheHits	233
85.5	8	CacheMisses	275
86	0	CacheHits	33
86	0	CacheMisses	64
86	1	CacheHits	678
86	1	CacheMisses	86
86	2	CacheHits	10
86	2	CacheMisses	85
86	3	CacheHits	643
86	3	CacheMisses	100
86	4	CacheHits	247
86	4	CacheMisses	80
86	5	CacheHits	81
86	5	CacheMisses	92
86	6	CacheHits	25
86	6	CacheMisses	59
86	7	CacheHits	47
86	7	CacheMisses	59
86	8	CacheHits	221
86	8	CacheMisses	246
86.5	0	CacheHits	27
86.5	0	CacheMisses	39
86.5	1	CacheHits	709
86.5	1	CacheMisses	67
86.5	2	CacheHits	3
86.5	2	CacheMisses	77
